Symbol,BreakOut,Interval,EndTime,OpenTime,Open,High,Low,Close,Volume,CloseTime,QuoteAssetVolume,NumberOfTrades,TakerBaseAssetVolume,TakerBuyQuoteAssetVolume
BTCUSDT,True,15m,3/23/2020 6:45:00 PM,1584981000000,6259.90000000,6310.00000000,6235.00000000,6283.20000000,1464.68252300,1584981899999,9193892.92912563,10462,759.09939700,4765147.96501154
BTCUSDT,True,15m,3/23/2020 6:45:00 PM,1584981900000,6282.01000000,6379.00000000,6281.00000000,6379.00000000,2579.99846100,1584982799999,16365288.81696985,17704,1467.75367600,9312278.34224519
BTCUSDT,True,15m,3/23/2020 6:45:00 PM,1584982800000,6377.04000000,6379.00000000,6300.00000000,6333.40000000,1842.38204900,1584983699999,11673644.00924225,13152,906.45811000,5744186.36195277
BTCUSDT,True,15m,3/23/2020 6:45:00 PM,1584983700000,6334.59000000,6351.67000000,6276.42000000,6283.88000000,1195.94107400,1584984599999,7564856.37873095,8641,603.76403400,3821229.69400692
BTCUSDT,True,15m,3/23/2020 6:45:00 PM,1584984600000,6283.89000000,6314.95000000,6271.01000000,6285.05000000,1340.90548000,1584985499999,8436332.38769403,9690,669.76653400,4214508.14190894
BTCUSDT,True,15m,3/23/2020 6:45:00 PM,1584985500000,6285.34000000,6328.99000000,6254.97000000,6276.85000000,1440.70894200,1584986399999,9066247.32578653,9965,617.80168300,3888569.76954855
BTCUSDT,True,15m,3/23/2020 6:45:00 PM,1584986400000,6276.78000000,6287.63000000,6231.21000000,6286.54000000,1352.41037400,1584987299999,8466721.83311122,10334,607.00772900,3801138.35247688
BTCUSDT,True,15m,3/23/2020 6:45:00 PM,1584987300000,6287.63000000,6320.00000000,6264.47000000,6296.98000000,1123.33183900,1584988199999,7067804.37355233,8573,595.11299400,3744603.80328693
BTCUSDT,True,15m,3/23/2020 6:45:00 PM,1584988200000,6296.15000000,6323.46000000,6281.00000000,6295.53000000,1077.94066500,1584989099999,6791527.70033447,7572,561.60983500,3539354.61277409
BTCUSDT,True,15m,3/23/2020 6:45:00 PM,1584989100000,6295.00000000,6298.64000000,6243.19000000,6258.41000000,1129.27576600,1584989999999,7077857.42393709,8845,534.52328700,3350090.49827907
BTCUSDT,True,15m,3/23/2020 6:45:00 PM,1584990000000,6259.95000000,6291.38000000,6246.22000000,6255.80000000,744.97070900,1584990899999,4668484.34642323,6068,378.05479200,2369748.18024779
BTCUSDT,True,15m,3/23/2020 6:45:00 PM,1584990900000,6255.79000000,6267.67000000,6237.08000000,6238.99000000,613.44104200,1584991799999,3834440.93942222,4743,272.41426100,1702786.80291586
BTCUSDT,True,15m,3/23/2020 6:45:00 PM,1584991800000,6239.90000000,6300.00000000,6237.23000000,6287.15000000,897.26281200,1584992699999,5624052.05067408,6011,501.52870200,3143310.74045274
BTCUSDT,True,15m,3/23/2020 6:45:00 PM,1584992700000,6287.15000000,6310.00000000,6264.98000000,6266.28000000,824.17330600,1584993599999,5182915.45857807,6199,401.05972800,2522841.73691942
BTCUSDT,True,15m,3/23/2020 6:45:00 PM,1584993600000,6266.27000000,6380.00000000,6260.50000000,6324.96000000,2718.77881000,1584994499999,17216502.38254435,16542,1553.97472200,9840016.30555360
BTCUSDT,True,15m,3/23/2020 6:45:00 PM,1584994500000,6324.61000000,6346.00000000,6291.21000000,6334.13000000,841.97039400,1584995399999,5317615.04222599,6647,408.77160600,2582499.21092088
BTCUSDT,True,15m,3/23/2020 6:45:00 PM,1584995400000,6333.52000000,6355.88000000,6315.00000000,6325.05000000,548.85712200,1584996299999,3475876.86206177,5111,247.57752600,1567993.46866782
BTCUSDT,True,15m,3/23/2020 6:45:00 PM,1584996300000,6322.48000000,6455.00000000,6318.50000000,6392.01000000,2589.15517100,1584997199999,16573315.45586068,16011,1479.37745100,9471344.78667866
BTCUSDT,True,15m,3/23/2020 6:45:00 PM,1584997200000,6392.20000000,6484.21000000,6336.88000000,6444.60000000,1957.33858300,1584998099999,12546588.73867396,14555,1047.31792600,6718153.28601177
BTCUSDT,True,15m,3/23/2020 6:45:00 PM,1584998100000,6444.55000000,6499.00000000,6409.14000000,6458.42000000,1911.61980200,1584998999999,12345455.11381476,13528,995.01092200,6428229.74501062
BTCUSDT,True,15m,3/23/2020 6:45:00 PM,1584999000000,6458.42000000,6459.00000000,6374.18000000,6410.76000000,1084.08541200,1584999899999,6958885.71845687,8132,556.50272200,3573377.01755934
BTCUSDT,True,15m,3/23/2020 6:45:00 PM,1584999900000,6410.83000000,6459.96000000,6383.00000000,6444.06000000,976.77288400,1585000799999,6268173.49439674,8011,520.62773300,3340765.02781843
BTCUSDT,True,15m,3/23/2020 6:45:00 PM,1585000800000,6444.97000000,6470.99000000,6364.80000000,6371.04000000,1476.16183900,1585001699999,9462823.60788703,11089,693.57639900,4446954.38672852
BTCUSDT,True,15m,3/23/2020 6:45:00 PM,1585001700000,6373.92000000,6414.54000000,6352.54000000,6394.62000000,1048.08320500,1585002599999,6687737.02423359,8674,490.40814300,3130078.77399870
BTCUSDT,True,15m,3/23/2020 6:45:00 PM,1585002600000,6395.00000000,6436.39000000,6365.64000000,6425.76000000,914.87754400,1585003499999,5849053.95726992,7079,447.00217300,2858697.11765083
BTCUSDT,True,15m,3/23/2020 6:45:00 PM,1585003500000,6425.42000000,6465.00000000,6386.24000000,6446.48000000,1045.99817100,1585004399999,6719008.39919776,7780,566.82533400,3642377.27367949
BTCUSDT,True,15m,3/23/2020 6:45:00 PM,1585004400000,6444.80000000,6500.00000000,6422.00000000,6471.17000000,1524.14083600,1585005299999,9851906.35560817,11476,826.32819100,5344467.58547505
BTCUSDT,True,15m,3/23/2020 6:45:00 PM,1585005300000,6471.48000000,6509.03000000,6411.00000000,6421.77000000,2290.92469900,1585006199999,14795699.53982387,14085,1147.31853100,7412297.85462860
BTCUSDT,True,15m,3/23/2020 6:45:00 PM,1585006200000,6419.96000000,6465.43000000,6405.73000000,6447.34000000,1125.67791800,1585007099999,7248810.82880987,7319,550.80251200,3546950.01093139
BTCUSDT,True,15m,3/23/2020 6:45:00 PM,1585007100000,6446.49000000,6499.38000000,6423.95000000,6467.31000000,1268.89788200,1585007999999,8202586.32995455,8769,644.53073200,4166924.22012785
New Pattern
MTLUSDT,True,30m,3/25/2020 3:00:00 PM,1585114200000,0.20650000,0.21960000,0.20650000,0.21350000,115620.60000000,1585115999999,24482.95704500,175,57104.00000000,12006.43597800
MTLUSDT,True,30m,3/25/2020 3:00:00 PM,1585116000000,0.21350000,0.23150000,0.21280000,0.22700000,279929.63000000,1585117799999,63135.34233700,352,122601.00000000,27909.59029400
MTLUSDT,True,30m,3/25/2020 3:00:00 PM,1585117800000,0.22660000,0.25540000,0.22660000,0.23810000,668522.87000000,1585119599999,161561.17215600,819,329194.00000000,79345.93988300
MTLUSDT,True,30m,3/25/2020 3:00:00 PM,1585119600000,0.23850000,0.25070000,0.23490000,0.24730000,266940.34000000,1585121399999,64968.22449600,357,132877.36000000,32420.35475700
MTLUSDT,True,30m,3/25/2020 3:00:00 PM,1585121400000,0.24730000,0.24880000,0.23990000,0.24430000,89086.69000000,1585123199999,21645.11918200,174,32079.24000000,7804.83715800
MTLUSDT,True,30m,3/25/2020 3:00:00 PM,1585123200000,0.24500000,0.25330000,0.24300000,0.24570000,275441.46000000,1585124999999,68237.30575300,291,98947.96000000,24388.18646200
MTLUSDT,True,30m,3/25/2020 3:00:00 PM,1585125000000,0.24450000,0.24760000,0.23310000,0.24120000,189399.55000000,1585126799999,45572.32015700,367,123226.32000000,29777.81714500
MTLUSDT,True,30m,3/25/2020 3:00:00 PM,1585126800000,0.23950000,0.24410000,0.23420000,0.24360000,88358.68000000,1585128599999,21090.09277400,222,47762.78000000,11428.10593600
MTLUSDT,True,30m,3/25/2020 3:00:00 PM,1585128600000,0.24180000,0.25180000,0.23900000,0.24350000,174477.68000000,1585130399999,42828.48128100,251,29806.38000000,7301.18383500
MTLUSDT,True,30m,3/25/2020 3:00:00 PM,1585130400000,0.24430000,0.24710000,0.23680000,0.23740000,42588.42000000,1585132199999,10313.45249600,175,19747.45000000,4792.62124600
MTLUSDT,True,30m,3/25/2020 3:00:00 PM,1585132200000,0.23870000,0.23870000,0.22600000,0.22690000,48446.47000000,1585133999999,11161.12605400,139,9690.16000000,2257.53381700
MTLUSDT,True,30m,3/25/2020 3:00:00 PM,1585134000000,0.22880000,0.23220000,0.22750000,0.23030000,29008.76000000,1585135799999,6682.03942600,105,25636.47000000,5909.11736600
MTLUSDT,True,30m,3/25/2020 3:00:00 PM,1585135800000,0.23210000,0.23350000,0.22130000,0.22160000,96761.77000000,1585137599999,21753.98898100,171,30358.09000000,6862.10141800
MTLUSDT,True,30m,3/25/2020 3:00:00 PM,1585137600000,0.22290000,0.22990000,0.22050000,0.22370000,94131.43000000,1585139399999,21374.03860000,198,68589.88000000,15623.23290000
MTLUSDT,True,30m,3/25/2020 3:00:00 PM,1585139400000,0.22370000,0.23000000,0.22340000,0.22560000,41320.40000000,1585141199999,9345.73898000,138,16234.88000000,3683.15193900
MTLUSDT,True,30m,3/25/2020 3:00:00 PM,1585141200000,0.22700000,0.23200000,0.22500000,0.23050000,42259.95000000,1585142999999,9731.88096200,111,32376.04000000,7462.17511200
MTLUSDT,True,30m,3/25/2020 3:00:00 PM,1585143000000,0.23130000,0.23650000,0.22860000,0.23270000,68034.23000000,1585144799999,15932.66475800,178,22087.16000000,5168.79160400
MTLUSDT,True,30m,3/25/2020 3:00:00 PM,1585144800000,0.23230000,0.23430000,0.22710000,0.23430000,70966.36000000,1585146599999,16417.25193000,132,32842.74000000,7617.50293100
MTLUSDT,True,30m,3/25/2020 3:00:00 PM,1585146600000,0.23280000,0.24390000,0.23280000,0.24110000,85061.22000000,1585148399999,20402.65963600,238,37800.96000000,9045.60397700
MTLUSDT,True,30m,3/25/2020 3:00:00 PM,1585148400000,0.24090000,0.24200000,0.23230000,0.23830000,88381.45000000,1585150199999,20908.11132200,181,38956.63000000,9262.91688900
MTLUSDT,True,30m,3/25/2020 3:00:00 PM,1585150200000,0.23830000,0.23970000,0.23510000,0.23800000,21110.11000000,1585151999999,5030.88361800,104,8460.76000000,2017.34117500
MTLUSDT,True,30m,3/25/2020 3:00:00 PM,1585152000000,0.23810000,0.24560000,0.23810000,0.24440000,33029.91000000,1585153799999,8023.86601900,120,19372.44000000,4694.76987900
MTLUSDT,True,30m,3/25/2020 3:00:00 PM,1585153800000,0.24440000,0.24750000,0.24330000,0.24370000,52057.18000000,1585155599999,12758.54390400,144,37946.97000000,9314.74958700
MTLUSDT,True,30m,3/25/2020 3:00:00 PM,1585155600000,0.24480000,0.24480000,0.23870000,0.23890000,65050.18000000,1585157399999,15723.50589700,125,9894.73000000,2389.31844600
MTLUSDT,True,30m,3/25/2020 3:00:00 PM,1585157400000,0.23890000,0.24050000,0.23640000,0.23640000,21599.63000000,1585159199999,5142.78009100,86,5713.23000000,1360.84969400
MTLUSDT,True,30m,3/25/2020 3:00:00 PM,1585159200000,0.23610000,0.23780000,0.23260000,0.23260000,26455.26000000,1585160999999,6213.48230900,106,10509.73000000,2469.87667200
MTLUSDT,True,30m,3/25/2020 3:00:00 PM,1585161000000,0.23280000,0.24480000,0.23220000,0.24300000,150718.27000000,1585162799999,35713.71223400,207,93967.94000000,22238.59877300
MTLUSDT,True,30m,3/25/2020 3:00:00 PM,1585162800000,0.24300000,0.25100000,0.24080000,0.24510000,377075.19000000,1585164599999,92770.25467700,422,256117.00000000,63187.11083500
MTLUSDT,True,30m,3/25/2020 3:00:00 PM,1585164600000,0.24730000,0.25000000,0.24380000,0.24850000,88609.78000000,1585166399999,21953.88246400,191,29601.70000000,7333.52732000
MTLUSDT,True,30m,3/25/2020 3:00:00 PM,1585166400000,0.24870000,0.25580000,0.24730000,0.25260000,77215.65000000,1585168199999,19484.51883800,202,32260.55000000,8126.96387900
New Pattern
WRXUSDT,True,30m,3/24/2020 2:00:00 AM,1584955800000,0.08519000,0.08700000,0.08504000,0.08657000,599823.00000000,1584957599999,51688.58792300,138,339666.50000000,29261.40518100
WRXUSDT,True,30m,3/24/2020 2:00:00 AM,1584957600000,0.08670000,0.08771000,0.08601000,0.08771000,434363.30000000,1584959399999,37667.83954800,116,316100.40000000,27406.44532100
WRXUSDT,True,30m,3/24/2020 2:00:00 AM,1584959400000,0.08750000,0.08809000,0.08701000,0.08809000,501543.40000000,1584961199999,43943.28827700,126,224510.70000000,19686.09458700
WRXUSDT,True,30m,3/24/2020 2:00:00 AM,1584961200000,0.08809000,0.08999000,0.08779000,0.08786000,623935.90000000,1584962999999,55411.01400300,164,299383.70000000,26635.96002600
WRXUSDT,True,30m,3/24/2020 2:00:00 AM,1584963000000,0.08773000,0.08817000,0.08654000,0.08730000,549496.00000000,1584964799999,47877.22975600,138,221735.80000000,19291.65101700
WRXUSDT,True,30m,3/24/2020 2:00:00 AM,1584964800000,0.08730000,0.09600000,0.08684000,0.09270000,4689484.10000000,1584966599999,434911.48745000,799,2777806.90000000,257101.68945200
WRXUSDT,True,30m,3/24/2020 2:00:00 AM,1584966600000,0.09270000,0.09818000,0.09263000,0.09718000,4329575.10000000,1584968399999,413557.01133100,743,2363049.40000000,225492.76915300
WRXUSDT,True,30m,3/24/2020 2:00:00 AM,1584968400000,0.09762000,0.10200000,0.09500000,0.09559000,5018728.80000000,1584970199999,493744.35216100,962,2383413.50000000,234768.01383500
WRXUSDT,True,30m,3/24/2020 2:00:00 AM,1584970200000,0.09559000,0.09600000,0.09243000,0.09560000,2254177.60000000,1584971999999,212021.70397700,503,990624.50000000,93299.47861900
WRXUSDT,True,30m,3/24/2020 2:00:00 AM,1584972000000,0.09560000,0.09576000,0.09430000,0.09500000,1092726.30000000,1584973799999,103759.37159100,194,473632.60000000,44900.26198900
WRXUSDT,True,30m,3/24/2020 2:00:00 AM,1584973800000,0.09451000,0.09569000,0.09385000,0.09442000,892987.90000000,1584975599999,84348.37606900,180,519237.10000000,49091.24172500
WRXUSDT,True,30m,3/24/2020 2:00:00 AM,1584975600000,0.09429000,0.09497000,0.09350000,0.09359000,629364.60000000,1584977399999,59300.02604000,135,175185.90000000,16522.13120500
WRXUSDT,True,30m,3/24/2020 2:00:00 AM,1584977400000,0.09337000,0.09399000,0.09108000,0.09288000,1373096.40000000,1584979199999,126510.81978700,296,646054.70000000,59531.35939500
WRXUSDT,True,30m,3/24/2020 2:00:00 AM,1584979200000,0.09299000,0.09428000,0.09299000,0.09301000,1172670.30000000,1584980999999,109621.94855000,253,559397.90000000,52278.05118400
WRXUSDT,True,30m,3/24/2020 2:00:00 AM,1584981000000,0.09301000,0.09601000,0.09300000,0.09593000,1253373.40000000,1584982799999,118907.02530500,241,837358.80000000,79576.71647800
WRXUSDT,True,30m,3/24/2020 2:00:00 AM,1584982800000,0.09571000,0.09571000,0.09322000,0.09454000,591594.70000000,1584984599999,55891.89068700,174,233632.70000000,22097.07146700
WRXUSDT,True,30m,3/24/2020 2:00:00 AM,1584984600000,0.09420000,0.09460000,0.09351000,0.09352000,449922.60000000,1584986399999,42337.89239700,103,73344.40000000,6898.44210500
WRXUSDT,True,30m,3/24/2020 2:00:00 AM,1584986400000,0.09351000,0.09490000,0.09345000,0.09490000,145885.80000000,1584988199999,13736.22675700,82,84362.40000000,7955.03087500
WRXUSDT,True,30m,3/24/2020 2:00:00 AM,1584988200000,0.09486000,0.09486000,0.09364000,0.09432000,168976.70000000,1584989999999,15909.75781300,57,17595.40000000,1666.97935600
WRXUSDT,True,30m,3/24/2020 2:00:00 AM,1584990000000,0.09430000,0.09430000,0.09200000,0.09263000,239000.40000000,1584991799999,22218.68261700,120,65456.00000000,6084.24577400
WRXUSDT,True,30m,3/24/2020 2:00:00 AM,1584991800000,0.09263000,0.09420000,0.09251000,0.09368000,428094.00000000,1584993599999,40150.69379900,92,292587.70000000,27479.56443500
WRXUSDT,True,30m,3/24/2020 2:00:00 AM,1584993600000,0.09325000,0.09543000,0.09275000,0.09505000,815836.00000000,1584995399999,77260.66370500,203,490202.90000000,46383.85118400
WRXUSDT,True,30m,3/24/2020 2:00:00 AM,1584995400000,0.09505000,0.09708000,0.09487000,0.09600000,575034.40000000,1584997199999,55081.64546900,161,252625.00000000,24223.52085200
WRXUSDT,True,30m,3/24/2020 2:00:00 AM,1584997200000,0.09600000,0.09807000,0.09500000,0.09773000,1586693.90000000,1584998999999,153956.38664500,266,1038688.50000000,100791.56827700
WRXUSDT,True,30m,3/24/2020 2:00:00 AM,1584999000000,0.09769000,0.09784000,0.09563000,0.09738000,499040.40000000,1585000799999,48390.37321700,170,102105.10000000,9939.29249000
WRXUSDT,True,30m,3/24/2020 2:00:00 AM,1585000800000,0.09699000,0.09736000,0.09477000,0.09492000,457190.50000000,1585002599999,43810.92298400,160,120270.40000000,11513.81267000
WRXUSDT,True,30m,3/24/2020 2:00:00 AM,1585002600000,0.09493000,0.09777000,0.09400000,0.09777000,899297.70000000,1585004399999,85844.89718000,233,570167.70000000,54491.51984700
WRXUSDT,True,30m,3/24/2020 2:00:00 AM,1585004400000,0.09721000,0.09850000,0.09600000,0.09600000,1214284.30000000,1585006199999,118130.78042000,277,564400.50000000,55062.07928400
WRXUSDT,True,30m,3/24/2020 2:00:00 AM,1585006200000,0.09600000,0.09766000,0.09600000,0.09688000,377437.30000000,1585007999999,36567.42622100,124,128584.00000000,12462.24076600
WRXUSDT,True,30m,3/24/2020 2:00:00 AM,1585008000000,0.09688000,0.10080000,0.09688000,0.09893000,2270199.00000000,1585009799999,225054.57614600,453,1161674.20000000,115480.43665600
WRXUSDT,True,30m,3/24/2020 2:00:00 AM,1585009800000,0.09894000,0.09902000,0.09750000,0.09902000,680022.50000000,1585011599999,66758.26067800,170,257169.50000000,25310.93234800
WRXUSDT,True,30m,3/24/2020 2:00:00 AM,1585011600000,0.09920000,0.10067000,0.09899000,0.09999000,1014326.90000000,1585013399999,101467.34605300,191,467072.40000000,46749.93391000
WRXUSDT,True,30m,3/24/2020 2:00:00 AM,1585013400000,0.09999000,0.10006000,0.09836000,0.09863000,418523.80000000,1585015199999,41520.49381400,131,206589.70000000,20496.21801200
WRXUSDT,True,30m,3/24/2020 2:00:00 AM,1585015200000,0.09862000,0.09999000,0.09814000,0.09905000,494413.40000000,1585016999999,48975.75461200,130,200808.50000000,19924.67031200
WRXUSDT,True,30m,3/24/2020 2:00:00 AM,1585017000000,0.09916000,0.09962000,0.09833000,0.09928000,346133.50000000,1585018799999,34249.23185900,77,231255.40000000,22895.31265000
WRXUSDT,True,30m,3/24/2020 2:00:00 AM,1585018800000,0.09962000,0.09999000,0.09848000,0.09907000,412969.40000000,1585020599999,41106.87927000,126,97802.00000000,9742.66294000
WRXUSDT,True,30m,3/24/2020 2:00:00 AM,1585020600000,0.09867000,0.09867000,0.09654000,0.09700000,813602.50000000,1585022399999,79233.24303600,215,374187.30000000,36425.75218600
WRXUSDT,True,30m,3/24/2020 2:00:00 AM,1585022400000,0.09700000,0.09813000,0.09620000,0.09650000,872501.10000000,1585024199999,84543.03124300,190,349735.90000000,33985.11802800
WRXUSDT,True,30m,3/24/2020 2:00:00 AM,1585024200000,0.09643000,0.09671000,0.09452000,0.09556000,954572.20000000,1585025999999,91168.81853200,193,316179.80000000,30232.86255700
WRXUSDT,True,30m,3/24/2020 2:00:00 AM,1585026000000,0.09530000,0.09759000,0.09522000,0.09759000,273530.00000000,1585027799999,26342.15841300,119,161814.00000000,15556.43743400
WRXUSDT,True,30m,3/24/2020 2:00:00 AM,1585027800000,0.09738000,0.09765000,0.09630000,0.09663000,195240.30000000,1585029599999,18906.78098900,73,101568.80000000,9842.09242700
WRXUSDT,True,30m,3/24/2020 2:00:00 AM,1585029600000,0.09724000,0.09800000,0.09700000,0.09771000,710373.10000000,1585031399999,69223.91142700,108,251458.10000000,24543.28245800
WRXUSDT,True,30m,3/24/2020 2:00:00 AM,1585031400000,0.09780000,0.09900000,0.09741000,0.09856000,687573.30000000,1585033199999,67550.76945900,156,326317.30000000,32100.38452200
WRXUSDT,True,30m,3/24/2020 2:00:00 AM,1585033200000,0.09857000,0.10039000,0.09857000,0.10013000,1386629.00000000,1585034999999,138334.09415800,394,767836.30000000,76638.19408700
New Pattern
COTIUSDT,True,30m,3/19/2020 9:30:00 PM,1584594000000,0.01221000,0.01270000,0.01219000,0.01270000,528520.30000000,1584595799999,6551.58562100,44,305449.60000000,3817.84350900
COTIUSDT,True,30m,3/19/2020 9:30:00 PM,1584595800000,0.01270000,0.01310000,0.01245000,0.01310000,2750493.90000000,1584597599999,35224.99236900,152,1015581.80000000,13063.40777300
COTIUSDT,True,30m,3/19/2020 9:30:00 PM,1584597600000,0.01309000,0.01340000,0.01291000,0.01298000,2012132.10000000,1584599399999,26560.71433800,155,1110198.10000000,14714.15351600
COTIUSDT,True,30m,3/19/2020 9:30:00 PM,1584599400000,0.01301000,0.01317000,0.01300000,0.01310000,211159.70000000,1584601199999,2754.72514700,17,5979.30000000,78.13819300
COTIUSDT,True,30m,3/19/2020 9:30:00 PM,1584601200000,0.01318000,0.01340000,0.01311000,0.01339000,378451.20000000,1584602999999,5017.66911000,41,351665.40000000,4662.48409600
COTIUSDT,True,30m,3/19/2020 9:30:00 PM,1584603000000,0.01340000,0.01350000,0.01308000,0.01330000,629019.00000000,1584604799999,8381.83237600,62,152414.80000000,2034.34664400
COTIUSDT,True,30m,3/19/2020 9:30:00 PM,1584604800000,0.01330000,0.01330000,0.01299000,0.01318000,274106.80000000,1584606599999,3595.16050400,29,95057.00000000,1249.73479600
COTIUSDT,True,30m,3/19/2020 9:30:00 PM,1584606600000,0.01309000,0.01317000,0.01280000,0.01297000,837025.80000000,1584608399999,10839.64600100,66,223969.40000000,2904.47863200
COTIUSDT,True,30m,3/19/2020 9:30:00 PM,1584608400000,0.01306000,0.01328000,0.01301000,0.01321000,336325.50000000,1584610199999,4422.63006800,36,287075.00000000,3780.14821000
COTIUSDT,True,30m,3/19/2020 9:30:00 PM,1584610200000,0.01324000,0.01389000,0.01320000,0.01354000,2115423.00000000,1584611999999,28410.38687000,132,1121596.40000000,15100.31887800
COTIUSDT,True,30m,3/19/2020 9:30:00 PM,1584612000000,0.01364000,0.01400000,0.01334000,0.01375000,3290749.70000000,1584613799999,45336.89800000,121,2038122.10000000,28348.75059300
COTIUSDT,True,30m,3/19/2020 9:30:00 PM,1584613800000,0.01373000,0.01450000,0.01359000,0.01381000,1853140.60000000,1584615599999,25913.27983600,140,1168022.50000000,16425.33767500
COTIUSDT,True,30m,3/19/2020 9:30:00 PM,1584615600000,0.01378000,0.01398000,0.01366000,0.01391000,811491.20000000,1584617399999,11226.54946200,72,423394.70000000,5853.74374500
COTIUSDT,True,30m,3/19/2020 9:30:00 PM,1584617400000,0.01398000,0.01489000,0.01395000,0.01445000,6096308.40000000,1584619199999,87073.72902800,290,3714970.20000000,52821.88197400
COTIUSDT,True,30m,3/19/2020 9:30:00 PM,1584619200000,0.01445000,0.01499000,0.01415000,0.01467000,2748825.60000000,1584620999999,39990.55405200,207,1319503.00000000,19108.15960300
COTIUSDT,True,30m,3/19/2020 9:30:00 PM,1584621000000,0.01467000,0.01490000,0.01438000,0.01442000,1268476.50000000,1584622799999,18585.19960700,88,409187.30000000,6006.37261500
COTIUSDT,True,30m,3/19/2020 9:30:00 PM,1584622800000,0.01453000,0.01453000,0.01399000,0.01424000,1981654.80000000,1584624599999,28329.05371700,343,1036816.80000000,14840.51915700
COTIUSDT,True,30m,3/19/2020 9:30:00 PM,1584624600000,0.01424000,0.01431000,0.01378000,0.01403000,2046329.40000000,1584626399999,28749.99027500,277,402935.50000000,5630.60570300
COTIUSDT,True,30m,3/19/2020 9:30:00 PM,1584626400000,0.01403000,0.01454000,0.01398000,0.01405000,1467008.10000000,1584628199999,20950.41152000,122,624941.70000000,8966.16614600
COTIUSDT,True,30m,3/19/2020 9:30:00 PM,1584628200000,0.01414000,0.01430000,0.01384000,0.01423000,974448.40000000,1584629999999,13690.78637300,60,650382.20000000,9158.52583000
COTIUSDT,True,30m,3/19/2020 9:30:00 PM,1584630000000,0.01423000,0.01447000,0.01417000,0.01443000,1147078.70000000,1584631799999,16437.54249400,81,700506.70000000,10026.07420300
COTIUSDT,True,30m,3/19/2020 9:30:00 PM,1584631800000,0.01428000,0.01428000,0.01333000,0.01375000,4222855.10000000,1584633599999,58074.25480400,590,1496303.70000000,20560.02027300
COTIUSDT,True,30m,3/19/2020 9:30:00 PM,1584633600000,0.01387000,0.01450000,0.01337000,0.01430000,3823323.90000000,1584635399999,52543.03025300,494,2071483.90000000,28662.80787300
COTIUSDT,True,30m,3/19/2020 9:30:00 PM,1584635400000,0.01429000,0.01450000,0.01400000,0.01433000,1962240.70000000,1584637199999,27964.61900200,94,996893.70000000,14212.14457900
COTIUSDT,True,30m,3/19/2020 9:30:00 PM,1584637200000,0.01452000,0.01465000,0.01435000,0.01439000,1318146.20000000,1584638999999,19114.30357700,89,169270.50000000,2473.14513800
COTIUSDT,True,30m,3/19/2020 9:30:00 PM,1584639000000,0.01446000,0.01522000,0.01446000,0.01495000,1161236.10000000,1584640799999,17205.66831400,135,920556.60000000,13647.34150600
COTIUSDT,True,30m,3/19/2020 9:30:00 PM,1584640800000,0.01500000,0.01506000,0.01458000,0.01473000,1757955.90000000,1584642599999,25939.89358600,175,558152.10000000,8209.38558900
COTIUSDT,True,30m,3/19/2020 9:30:00 PM,1584642600000,0.01468000,0.01473000,0.01419000,0.01438000,1053983.30000000,1584644399999,15267.58559100,113,583699.50000000,8434.96244000
COTIUSDT,True,30m,3/19/2020 9:30:00 PM,1584644400000,0.01433000,0.01467000,0.01428000,0.01467000,607078.90000000,1584646199999,8787.47857700,69,308620.80000000,4433.40886700
COTIUSDT,True,30m,3/19/2020 9:30:00 PM,1584646200000,0.01467000,0.01493000,0.01467000,0.01474000,440335.40000000,1584647999999,6512.78419700,49,132878.20000000,1966.55515100
COTIUSDT,True,30m,3/19/2020 9:30:00 PM,1584648000000,0.01473000,0.01478000,0.01456000,0.01467000,133954.40000000,1584649799999,1954.91527700,22,34947.10000000,511.49322800
COTIUSDT,True,30m,3/19/2020 9:30:00 PM,1584649800000,0.01463000,0.01467000,0.01429000,0.01443000,474226.80000000,1584651599999,6848.37429600,44,31039.00000000,448.51976700
COTIUSDT,True,30m,3/19/2020 9:30:00 PM,1584651600000,0.01443000,0.01463000,0.01443000,0.01448000,15844.50000000,1584653399999,229.80173900,18,6405.80000000,93.10476700
COTIUSDT,True,30m,3/19/2020 9:30:00 PM,1584653400000,0.01449000,0.01466000,0.01448000,0.01461000,118962.80000000,1584655199999,1741.02031400,20,85947.70000000,1259.63019100
COTIUSDT,True,30m,3/19/2020 9:30:00 PM,1584655200000,0.01463000,0.01463000,0.01425000,0.01463000,404100.90000000,1584656999999,5849.28711000,60,28243.40000000,411.33615900
COTIUSDT,True,30m,3/19/2020 9:30:00 PM,1584657000000,0.01463000,0.01508000,0.01456000,0.01465000,599921.50000000,1584658799999,8888.30777900,98,286488.60000000,4259.90300900
COTIUSDT,True,30m,3/19/2020 9:30:00 PM,1584658800000,0.01468000,0.01475000,0.01420000,0.01441000,1103561.00000000,1584660599999,15968.89234600,162,332983.90000000,4867.25738700
COTIUSDT,True,30m,3/19/2020 9:30:00 PM,1584660600000,0.01441000,0.01441000,0.01410000,0.01427000,327324.60000000,1584662399999,4653.73605700,63,47936.40000000,684.45796700
COTIUSDT,True,30m,3/19/2020 9:30:00 PM,1584662400000,0.01427000,0.01457000,0.01421000,0.01443000,277297.10000000,1584664199999,3964.45749900,47,80243.30000000,1151.01264700
